"REF_DATE","GEO","DGUID","Products and product groups","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2023-12","Alberta","2016A000248","Food","2002=100","17","units","0","v41692328","23.3","185.6","","","","1"
"2024-01","Alberta","2016A000248","Food","2002=100","17","units","0","v41692328","23.3","187.4","","","","1"
"2024-02","Alberta","2016A000248","Food","2002=100","17","units","0","v41692328","23.3","187.6","","","","1"
"2024-03","Alberta","2016A000248","Food","2002=100","17","units","0","v41692328","23.3","187.3","","","","1"
"2024-04","Alberta","2016A000248","Food","2002=100","17","units","0","v41692328","23.3","186.8","","","","1"
"2024-05","Alberta","2016A000248","Food","2002=100","17","units","0","v41692328","23.3","187.8","","","","1"
"2024-06","Alberta","2016A000248","Food","2002=100","17","units","0","v41692328","23.3","189.3","","","","1"
"2024-07","Alberta","2016A000248","Food","2002=100","17","units","0","v41692328","23.3","189.9","","","","1"
"2024-08","Alberta","2016A000248","Food","2002=100","17","units","0","v41692328","23.3","189.7","","","","1"
"2024-09","Alberta","2016A000248","Food","2002=100","17","units","0","v41692328","23.3","189.5","","","","1"
"2024-10","Alberta","2016A000248","Food","2002=100","17","units","0","v41692328","23.3","190.3","","","","1"
"2024-11","Alberta","2016A000248","Food","2002=100","17","units","0","v41692328","23.3","190.5","","","","1"
"2024-12","Alberta","2016A000248","Food","2002=100","17","units","0","v41692328","23.3","188.8","","","","1"
"2013-01","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","154.4","","","","1"
"2013-02","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","153.9","","","","1"
"2013-03","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","153.7","","","","1"
"2013-04","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","156.3","","","","1"
"2013-05","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","156.3","","","","1"
"2013-06","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","157.1","","","","1"
"2013-07","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","157.0","","","","1"
"2013-08","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","156.6","","","","1"
"2013-09","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","157.3","","","","1"
"2013-10","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","156.8","","","","1"
"2013-11","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","158.5","","","","1"
"2013-12","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","158.0","","","","1"
"2014-01","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","160.5","","","","1"
"2014-02","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","160.7","","","","1"
"2014-03","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","166.5","","","","1"
"2014-04","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","161.5","","","","1"
"2014-05","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","162.3","","","","1"
"2014-06","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","159.2","","","","1"
"2014-07","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","163.4","","","","1"
"2014-08","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","162.2","","","","1"
"2014-09","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","162.6","","","","1"
"2014-10","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","164.6","","","","1"
"2014-11","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","162.6","","","","1"
"2014-12","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","163.6","","","","1"
"2015-01","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","163.9","","","","1"
"2015-02","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","162.6","","","","1"
"2015-03","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","162.3","","","","1"
"2015-04","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","162.1","","","","1"
"2015-05","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","160.6","","","","1"
"2015-06","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","161.8","","","","1"
"2015-07","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","163.0","","","","1"
"2015-08","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","163.6","","","","1"
"2015-09","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","163.2","","","","1"
"2015-10","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","164.2","","","","1"
"2015-11","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","163.6","","","","1"
"2015-12","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","163.4","","","","1"
"2016-01","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","163.1","","","","1"
"2016-02","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","163.7","","","","1"
"2016-03","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","162.7","","","","1"
"2016-04","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","160.8","","","","1"
"2016-05","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","160.4","","","","1"
"2016-06","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","161.2","","","","1"
"2016-07","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","162.5","","","","1"
"2016-08","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","163.1","","","","1"
"2016-09","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","162.3","","","","1"
"2016-10","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","163.3","","","","1"
"2016-11","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","163.5","","","","1"
"2016-12","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","163.0","","","","1"
"2017-01","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","166.3","","","","1"
"2017-02","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","164.6","","","","1"
"2017-03","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","163.6","","","","1"
"2017-04","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","164.5","","","","1"
"2017-05","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","163.6","","","","1"
"2017-06","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","163.1","","","","1"
"2017-07","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","164.2","","","","1"
"2017-08","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","164.9","","","","1"
"2017-09","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","163.8","","","","1"
"2017-10","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","164.9","","","","1"
"2017-11","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","165.1","","","","1"
"2017-12","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","166.1","","","","1"
"2018-01","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","167.1","","","","1"
"2018-02","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","167.7","","","","1"
"2018-03","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","166.6","","","","1"
"2018-04","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","168.5","","","","1"
"2018-05","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","166.6","","","","1"
"2018-06","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","166.4","","","","1"
"2018-07","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","168.6","","","","1"
"2018-08","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","168.6","","","","1"
"2018-09","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","168.6","","","","1"
"2018-10","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","169.5","","","","1"
"2018-11","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","170.7","","","","1"
"2018-12","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","170.9","","","","1"
"2019-01","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","171.7","","","","1"
"2019-02","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","172.1","","","","1"
"2019-03","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","173.1","","","","1"
"2019-04","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","173.2","","","","1"
"2019-05","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","172.8","","","","1"
"2019-06","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","169.5","","","","1"
"2019-07","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","170.0","","","","1"
"2019-08","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","171.3","","","","1"
"2019-09","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","171.7","","","","1"
"2019-10","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","173.2","","","","1"
"2019-11","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","173.7","","","","1"
"2019-12","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","175.1","","","","1"
"2020-01","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","174.6","","","","1"
"2020-02","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","175.2","","","","1"
"2020-03","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","173.6","","","","1"
"2020-04","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","173.3","","","","1"
"2020-05","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","174.0","","","","1"
"2020-06","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","173.9","","","","1"
"2020-07","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","174.6","","","","1"
"2020-08","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","173.9","","","","1"
"2020-09","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","175.5","","","","1"
"2020-10","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","174.7","","","","1"
"2020-11","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","175.7","","","","1"
"2020-12","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","176.2","","","","1"
"2021-01","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","176.5","","","","1"
"2021-02","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","176.8","","","","1"
"2021-03","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","177.3","","","","1"
"2021-04","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","177.2","","","","1"
"2021-05","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","177.7","","","","1"
"2021-06","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","179.1","","","","1"
"2021-07","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","182.1","","","","1"
"2021-08","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","183.3","","","","1"
"2021-09","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","181.8","","","","1"
"2021-10","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","182.1","","","","1"
"2021-11","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","183.2","","","","1"
"2021-12","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","184.9","","","","1"
"2022-01","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","186.2","","","","1"
"2022-02","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","188.4","","","","1"
"2022-03","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","187.2","","","","1"
"2022-04","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","189.7","","","","1"
"2022-05","Alberta","2016A000248","Shelter","2002=100","17","units","0","v41692360","23.79","191.7","","","","1"
